signal_date,vix_level,spy_return,spy_trend_3d,spy_trend_5d,spy_vol_5d,spy_vol_10d,trend_strength,shock_day,vix_mom_3d,vix_pctile_est
2025-10-29,16.920000076293945,0.0004803870398957,0.0049780326732119,0.00580731206295318,0.004466577889040614,0.0062604129458511135,1.114504583112802,0,0.18333307902018228,0.47863247863247865
2025-10-30,16.90999984741211,-0.0109981439370768,-0.0026205859801966,0.0024217050374379006,0.008730663251234231,0.00709675574379921,-0.30015852211925753,1,0.37333329518636066,0.47435897435897434
2025-10-31,17.440000534057617,0.0032800997320787,-0.0024125523883674,0.0014432107629275004,0.008181916782279034,0.007032386588390438,-0.2948636002943302,0,0.3400001525878906,0.5705128205128205
2025-11-03,17.170000076293945,0.0018767772528909,-0.0019470889840357,-0.0005409761911240995,0.005938483458314651,0.0064838401033010295,-0.32787591629145035,0,0.08333333333333333,0.5106837606837606
2025-11-04,19.0,-0.0118535399424475,-0.0022322209858259,-0.0034428839709317997,0.007360544270956,0.007799057937498344,-0.3032680561345791,1,0.6966667175292969,0.7136752136752137
2025-11-05,18.010000228881836,0.0034653891969962,-0.0021704578308534,-0.0028458835395116996,0.007862260855211247,0.007559073580166268,-0.2760599158721152,0,0.1899998982747396,0.6410256410256411
2025-11-06,19.5,-0.010729333212666,-0.0063724946527057,-0.00279212139462954,0.007793195114006274,0.008271728616364205,-0.8176988234600403,1,0.7766666412353516,0.7542735042735043
2025-11-07,19.07999992370605,0.0009845075813768,-0.0020931454780976,-0.00325123982476992,0.00740392917115941,0.007761317066176983,-0.28270700632590784,0,0.02666664123535038,0.7222222222222222
2025-11-10,17.600000381469727,0.0156043433079944,0.0019531725589017,-0.0005057266137492196,0.0113006627112588,0.008510681917612655,0.1728368397888176,0,-0.13666661580403647,0.594017094017094
2025-11-11,17.280000686645508,0.0022892399865568,0.0062926969586426,0.0023228293720516406,0.009352208789696887,0.008496236491835613,0.6728560462652041,0,-0.7399997711181641,0.5427350427350427
2025-11-12,17.510000228881836,0.0005564884786124,0.0061500239243879,0.0017410492283748806,0.009353841637326218,0.008497305959139436,0.6574857249014346,0,-0.5233332316080718,0.5854700854700855
2025-11-13,20.0,-0.0165940199802265,-0.0045827638383524,0.0005681118748627811,0.011442932622221154,0.009398145841897434,-0.400488230138731,1,0.7999998728434244,0.782051282051282
